department,id,alter_id,name,credit,teacher2,capacity,capacity_graduate,time,restrict,character,grade,second_choose,exprement,retry,choose_or_not,group
建筑学院,40000192,0,人体热舒适,2,曹彬,30,0,1-4(全周),,外文教材，中文为主进行授课(双语课),2016.0,否,,否,,
建筑学院,40000244,1,建筑设计（4上）,4,王毅,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,10,建筑设计（4上）,4,刘念雄,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,11,建筑设计（4上）,4,朱宁,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,2,建筑设计（4上）,4,王辉,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,3,建筑设计（4上）,4,饶戎,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,4,建筑设计（4上）,4,程晓青,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,5,建筑设计（4上）,4,邹欢,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,6,建筑设计（4上）,4,程晓喜,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,7,建筑设计（4上）,4,夏晓国,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,8,建筑设计（4上）,4,王丽方,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000244,9,建筑设计（4上）,4,庄惟敏,11,0,"2-4(前八周),5-2(前八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,1,建筑设计（4下）,4,王毅,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,10,建筑设计（4下）,4,刘念雄,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,2,建筑设计（4下）,4,朱文一,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,3,建筑设计（4下）,4,王辉,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,4,建筑设计（4下）,4,程晓青,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,5,建筑设计（4下）,4,邹欢,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,6,建筑设计（4下）,4,程晓喜,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,7,建筑设计（4下）,4,夏晓国,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,8,建筑设计（4下）,4,王丽方,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000254,9,建筑设计（4下）,4,庄惟敏,11,0,"2-4(后八周),5-2(后八周),2-3(…",限:建…,,2017.0,否,,否,是,
建筑学院,40000332,0,风景园林工程,2,郭湧,30,0,2-2(全周),限:建…,,2017.0,否,,否,是,
建筑学院,40000402,0,室内环境品质与健康概论,2,曹彬,30,0,1-6(全周),,外文教材，中文为主进行授课(双语课),2017.0,否,,否,,
建筑系,40020171,0,传统民居与乡土建筑,1,王路,120,0,1-2(后八周),限:建…,,2017.0,否,,否,是,
建筑系,40020400,0,建筑师业务实践,11,宋晔皓,120,0,(13-16周),限:建…,实践课,2015.0,否,,否,是,
建筑系,40020472,0,中国近代建筑史,2,刘亦师,100,0,5-2(全周),优先:…,,2016.0,否,,否,,
建筑系,40020681,0,生态建筑学概论,1,宋晔皓,120,0,3-1(前八周),优先:…,,2017.0,否,,否,,
建筑系,40020960,1,综合论文训练,15,张利,10,0,"2-4(1-12周),5-2(1-12周),2-3…",建筑…,,2015.0,否,,否,,
建筑系,40020960,2,综合论文训练,15,朱文一,10,0,(1-12周),建筑…,,2015.0,否,,否,,
建筑系,40020960,3,综合论文训练,15,单军,10,0,"2-4(1-12周),5-2(1-12周),2-3…",建筑…,,2015.0,否,,否,,
建筑系,40020960,4,综合论文训练,15,周榕,10,0,"2-4(1-12周),5-2(1-12周),2-3…",建筑…,,2015.0,否,,否,,
建筑系,40020960,5,综合论文训练,15,韩孟臻,70,0,(全周),建筑…,,2014.0,否,,否,,
建筑系,40020960,7,综合论文训练,15,黄鹤,6,0,(全周),网上…,,2015.0,否,,否,,
建筑系,40021101,0,当代建筑设计理论,1,青锋,100,0,1-6(前八周),优先:…,,2016.0,否,,否,,
建筑系,40021163,1,建筑设计(6),3,,13,0,"1-4(前八周),4-2(前八周),1-3(…",限:建…,,2016.0,否,,否,是,
建筑系,40021163,2,建筑设计(6),3,,13,0,"1-4(前八周),4-2(前八周),1-3(…",限:建…,,2016.0,否,,否,是,
建筑系,40021163,3,建筑设计(6),3,,13,0,"1-4(前八周),4-2(前八周),1-3(…",限:建…,,2016.0,否,,否,是,
建筑系,40021163,4,建筑设计(6),3,,13,0,"1-4(前八周),4-2(前八周),1-3(…",限:建…,,2016.0,否,,否,是,
建筑系,40021163,5,建筑设计(6),3,,13,0,"1-4(前八周),4-2(前八周),1-3(…",限:建…,,2016.0,否,,否,是,
建筑系,40021163,6,建筑设计(6),3,,13,0,"1-4(前八周),4-2(前八周),1-3(…",限:建…,,2016.0,否,,否,是,
建筑系,40021163,7,建筑设计(6),3,,13,0,"1-4(前八周),4-2(前八周),1-3(…",限:建…,,2016.0,否,,否,是,
建筑系,40021163,8,建筑设计(6),3,,13,0,"1-4(前八周),4-2(前八周),1-3(…",限:建…,,2016.0,否,,否,是,
建筑系,40021251,0,当代建筑设计思潮,1,范路,100,0,1-6(后八周),优先:…,,2016.0,否,,否,,
建筑系,40021271,0,空间信息技术导论,1,党安荣,100,0,3-3(前八周),限:建…,,2016.0,否,,否,是,
建筑系,40021341,0,工地劳动及调研实习,1,姜涌,120,0,(13-16周),限:建…,实践课,2015.0,否,,否,是,
建筑系,40021351,0,建筑设计原理,1,王路,140,0,1-2(前八周),限:建…,,2017.0,否,,否,是,
建筑系,40021381,0,乡土建筑学,1,罗德胤,15,0,3-2(前八周),限:建…,,2016.0,否,,否,是,
建筑系,40021391,0,建筑设计基础（2）,1,郭逊,140,0,"2-6(1-4,9-12周)",限:建…,,2018.0,否,,否,是,
建筑系,40021483,1,建筑设计（7）,3,徐卫国,11,0,"4-1(后八周),1-4(后八周),4-2(…",限:建…,,2016.0,否,,否,是,
建筑系,40021483,2,建筑设计（7）,3,吕富珣,11,0,"4-1(后八周),1-4(后八周),4-2(…",限:建…,,2016.0,否,,否,是,
建筑系,40021483,3,建筑设计（7）,3,饶戎,11,0,"4-1(后八周),1-4(后八周),4-2(…",限:建…,,2016.0,否,,否,是,
建筑系,40021483,5,建筑设计（7）,3,黄蔚欣,11,0,"4-1(后八周),1-4(后八周),4-2(…",限:建…,,2016.0,否,,否,是,
建筑系,40021483,6,建筑设计（7）,3,王路,11,0,"4-1(后八周),1-4(后八周),4-2(…",限:建…,,2016.0,否,,否,是,
建筑系,40021483,7,建筑设计（7）,3,许懋彦,11,0,"4-1(后八周),1-4(后八周),4-2(…",限:建…,,2016.0,否,,否,是,
建筑系,40021483,8,建筑设计（7）,3,张敏,11,0,"4-1(后八周),1-4(后八周),4-2(…",限:建…,,2016.0,否,,否,是,
建筑系,40021483,9,建筑设计（7）,3,,11,0,"4-1(后八周),1-4(后八周),1-3(…",限:建…,,2016.0,否,,否,是,
建筑系,40021494,1,设计专题,4,胡戎叡,9,0,"2-4(1-12周),5-2(1-12周),2-3…",限:建…,,2015.0,否,,否,是,
建筑系,40021494,2,设计专题,4,刘伯英,9,0,"2-4(1-12周),5-2(1-12周),2-3…",限:建…,,2015.0,否,,否,是,
建筑系,40021494,3,设计专题,4,卢向东,9,0,"2-4(1-12周),5-2(1-12周),2-3…",限:建…,,2015.0,否,,否,是,
建筑系,40021494,4,设计专题,4,尹思谨,9,0,"2-4(1-12周),5-2(1-12周),2-3…",限:建…,,2015.0,否,,否,是,
建筑系,40021494,5,设计专题,4,吕富珣,9,0,"2-4(1-12周),5-2(1-12周),2-3…",限:建…,,2015.0,否,,否,是,
土木系,40030083,0,建筑设计(2),3,叶桢翔,30,0,1-2(全周),,,2017.0,否,,否,,
土木系,40030104,0,钢筋混凝土,4,杨军,100,0,"2-3(全周),5-1(全周)",,,2016.0,否,,否,,
土木系,40030132,0,结构试验,2,王宗纲,75,0,5-4(全周),,,2016.0,否,实验信息,否,,
土木系,40030182,0,结构可靠度,2,董聪,30,0,2-1(全周),,,2016.0,否,实验信息,否,,
土木系,40030282,1,测量,2,刘钊,32,0,1-2(全周),,,2017.0,否,实验信息,否,,
土木系,40030282,2,测量,2,赵红蕊,32,0,1-2(全周),,,2017.0,否,实验信息,否,,
土木系,40030282,3,测量,2,白征东,32,0,1-2(全周),,,2017.0,否,实验信息,否,,
土木系,40030322,0,结构矩阵分析,2,叶康生,40,0,3-3(全周),,,2016.0,否,,否,,
土木系,40030352,1,建筑材料,2,李克非,60,0,3-1(全周),,,2017.0,否,,否,,
土木系,40030361,1,建筑材料实验,1,韩建国,16,0,(后八周),请参…,实验课,2017.0,是,实验信息,否,,
土木系,40030361,2,建筑材料实验,1,韩建国,16,0,(后八周),请参…,实验课,2017.0,是,实验信息,否,,
土木系,40030361,3,建筑材料实验,1,韩建国,16,0,(后八周),请参…,实验课,2017.0,是,实验信息,否,,
土木系,40030361,4,建筑材料实验,1,郭自利,15,0,(后八周),请参…,实验课,2017.0,是,实验信息,否,,
土木系,40030361,5,建筑材料实验,1,郭自利,15,0,(后八周),请参…,实验课,2017.0,是,实验信息,否,,
土木系,40030361,6,建筑材料实验,1,郭自利,15,0,(后八周),请参…,实验课,2017.0,是,实验信息,否,,
土木系,40030584,0,施工实习,4,杨述,130,0,(全周),多学…,实践课,2016.0,否,,否,,
土木系,40030673,1,混凝土结构设计,3,樊健生,25,0,4-2(全周),先修…,,2016.0,否,,否,,
土木系,40030673,2,混凝土结构设计,3,潘鹏,25,0,4-2(全周),先修…,,2016.0,否,,否,,
土木系,40030673,3,混凝土结构设计,3,陶慕轩,25,0,4-2(全周),先修…,,2016.0,否,,否,,
土木系,40030682,0,钢结构课程设计,2,施刚,75,0,5-2(全周),先修…,,2016.0,否,,否,,
土木系,40030700,0,综合论文训练,15,王强,120,0,(全周),,,2015.0,否,,否,,
土木系,40030702,0,结构矩阵分析（英）,2,邢沁妍,40,0,3-3(全周),,全外文授课,2016.0,否,,否,,
土木系,40030741,0,建筑施工组织课程设计,1,李小冬,40,0,"2-6(15-16周),2-5(15-16周),…",,,2016.0,否,,否,,
土木系,40030782,0,桥梁工程,2,张崇厚,50,0,3-4(全周),,,2016.0,否,,否,,
土木系,40030851,0,土木规划学,1,石京,50,0,1-4(前八周),,,2016.0,否,,否,,
土木系,40030862,0,土木与生态工程,2,郭红仙,40,0,2-1(全周),,,2018.0,否,,否,,
土木系,40030912,0,交通规划,2,李瑞敏,80,0,5-6(全周),,,20162017.0,否,,否,,
土木系,40030961,1,卓越工程师培养：因材施教研讨课(4),1,呙润华,3,0,(全周),,专题研讨课,20162017.0,否,,否,,
土木系,40030961,11,卓越工程师培养：因材施教研讨课(4),1,班慧勇,3,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,12,卓越工程师培养：因材施教研讨课(4),1,马智亮,3,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,13,卓越工程师培养：因材施教研讨课(4),1,程晓辉,3,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,14,卓越工程师培养：因材施教研讨课(4),1,魏亚,3,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,15,卓越工程师培养：因材施教研讨课(4),1,王强,3,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,16,卓越工程师培养：因材施教研讨课(4),1,李威,3,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,17,卓越工程师培养：因材施教研讨课(4),1,赵红蕊,4,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,18,卓越工程师培养：因材施教研讨课(4),1,樊健生,4,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,19,卓越工程师培养：因材施教研讨课(4),1,潘鹏,4,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,2,卓越工程师培养：因材施教研讨课(4),1,时旭东,3,0,(全周),,专题研讨课,20162017.0,否,,否,,
土木系,40030961,20,卓越工程师培养：因材施教研讨课(4),1,祝文君,4,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,21,卓越工程师培养：因材施教研讨课(4),1,韩林海,2,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,22,卓越工程师培养：因材施教研讨课(4),1,徐明,2,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,23,卓越工程师培养：因材施教研讨课(4),1,王法承,2,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,24,卓越工程师培养：因材施教研讨课(4),1,杨军,2,0,(全周),,专题研讨课,20172016.0,否,,否,,
土木系,40030961,3,卓越工程师培养：因材施教研讨课(4),1,石永久,3,0,(全周),,专题研讨课,20162017.0,否,,否,,
土木系,40030961,4,卓越工程师培养：因材施教研讨课(4),1,李瑞敏,3,0,(全周),,专题研讨课,20162017.0,否,,否,,
土木系,40030961,5,卓越工程师培养：因材施教研讨课(4),1,邢沁妍,3,0,(全周),,专题研讨课,20162017.0,否,,否,,
土木系,40030961,6,卓越工程师培养：因材施教研讨课(4),1,赵志宏,3,0,(全周),,专题研讨课,20162017.0,否,,否,,
土木系,40030961,8,卓越工程师培养：因材施教研讨课(4),1,叶康生,3,0,(全周),,专题研讨课,20162017.0,否,,否,,
土木系,40030961,9,卓越工程师培养：因材施教研讨课(4),1,陆新征,3,0,(全周),,专题研讨课,20162017.0,否,,否,,
土木系,40030992,0,结构火灾安全及其对策,2,李威,50,0,2-6(全周),针对…,,2017.0,否,,否,,
土木系,40031013,0,工程结构加固原理及典型案例分析,3,时旭东,30,0,2-6(全周),先修…,,2016.0,否,,否,,
土木系,40031021,0,计算结构力学概论,1,钟宏志,50,0,1-6(前八周),先修…,,2016.0,否,,否,,
土木系,40031031,0,土木工程材料前沿,1,李克非,60,0,4-6(前八周),,,2016.0,否,,否,,
土木系,40031062,0,智能建造,2,郭红领,20,0,1-3(全周),,,2016.0,否,,否,,
土木系,40031092,0,海洋工程(1),2,石永久,30,0,3-6(全周),先修…,,,否,,否,,
水利系,40040072,1,建筑工程施工,2,安雪晖,36,0,"1-4(后八周),1-3(后八周)",,,2016.0,否,,否,,
水利系,40040072,2,建筑工程施工,2,林鹏,36,0,"1-4(后八周),1-3(后八周)",,,2016.0,否,,否,,
水利系,40040131,0,水工模型试验,1,苑明顺,30,0,1-1(前八周),,,2016.0,否,,否,,
水利系,40040152,1,工程地质,2,温庆博,90,0,4-2(全周),土木…,,2017.0,否,实验信息,否,,
水利系,40040152,2,工程地质,2,徐文杰,90,0,5-2(全周),水利…,,2017.0,否,实验信息,否,,
水利系,40040152,3,工程地质,2,徐文杰,30,0,5-6(全周),,混合式教学,2017.0,否,实验信息,否,,
水利系,40040590,0,综合论文训练,15,杨大文,95,0,(全周),,,2015.0,否,,否,,
水利系,40040652,1,水电站,2,马吉明,44,0,4-1(全周),,,2016.0,否,,否,,
水利系,40040652,2,水电站,2,张明,44,0,4-1(全周),,,2016.0,否,,否,,
水利系,40040663,0,港口工程,3,徐艳杰,40,0,1-2(全周),,,2016.0,否,,否,,
水利系,40040732,0,治河防洪工程,2,张红武,30,0,"3-4(后八周),3-3(后八周)",,,2016.0,否,,否,,
水利系,40040753,2,水工建筑学,3,李庆斌,40,0,4-2(全周),,,2016.0,否,,否,,
水利系,40040772,0,水资源系统工程,2,尚松浩,30,0,5-3(全周),毕业…,,2016.0,否,,否,,
水利系,40040843,0,水工结构实验原理与认识,3,刘耀儒,40,0,2-2(全周),,实验课,2017.0,否,实验信息,否,,
水利系,40040882,0,计算河流及河口海岸动力学(1),2,方红卫,20,10,1-6(前八周),,,2016.0,否,,否,,
水利系,40040922,0,海洋工程(2),2,吴必胜,30,0,2-6(6-16周),,外文教材，中文为主进行授课(双语课),,否,,否,,
环境学院,40050013,0,环境工程微生物学,3,陆韻,100,0,2-2(全周),,,2017.0,否,实验信息,否,,
环境学院,40050390,0,综合论文训练,15,吴烨,110,0,(全周),,,2015.0,否,,否,,
环境学院,40050434,0,环境数据处理与数学模型,4,曾思育,80,0,"2-2(全周),4-2(全周)",,,20162017.0,否,,否,,
环境学院,40050444,0,大气污染控制工程(含实验),4,王书肖,100,0,"3-1(全周),5-2(全周)",,外文授课比例≥50%(双语课),2016.0,否,实验信息,否,,
环境学院,40050455,0,水处理工程(含实验),5,黄霞,100,0,"3-2(全周),5-1(全周)",,实验课,2016.0,否,实验信息,否,,
环境学院,40050574,0,城市给水排水管道工程及设计,4,汪诚文,70,0,"3-3(全周),1-4(全周)",,实践课,2016.0,否,实验信息,否,,
环境学院,40050622,0,饮用水水质安全保障工艺,2,王小亻毛,30,0,4-1(全周),,全外文授课,2016.0,否,,否,,
环境学院,40050632,0,水和废水处理的工艺与技术,2,邱勇,30,0,2-1(全周),,,2017.0,否,,否,,
环境学院,40050712,0,海外交流学习,12,鲁玺,20,0,(全周),限:环…,全外文授课,2016.0,否,,否,是,
环境学院,40050742,0,全球环境交流方法与实践（专业英语）,2,余刚,20,0,(全周),限:环…,,2015.0,否,,否,是,
环境学院,40050752,0,低碳技术与管理,2,赵明,30,0,2-4(全周),,全外文授课,20162017.0,否,,否,,
环境学院,40050812,0,生物地球化学,2,段雷,30,0,1-1(全周),,外文教材，中文为主进行授课(双语课),2017.0,否,,否,,
机械系,40120272,0,机械系统计算机仿真,2,石伟,30,0,2-1(全周),先修…,,2016.0,否,,否,,
机械系,40120420,0,综合论文训练,15,林智荣,140,0,(全周),,,2015.0,否,实验信息,否,,
机械系,40120602,0,机电系统专题实验,2,尹文生,30,0,3-6(全周),,实验课,2016.0,否,实验信息,否,,
机械系,40120632,0,特种加工,2,韩福柱,30,0,5-1(全周),,,2016.0,否,实验信息,否,,
机械系,40120663,0,机械材料学,3,张弓,32,0,3-2(全周),,,20162017.0,是,实验信息,否,,
机械系,40120683,0,机械工程数值计算,3,曾攀,20,0,2-2(全周),,,2016.0,否,,否,,
机械系,40120700,0,自主式创新实践,0,索双富,20,0,(全周),,,2015.0,否,,否,,
机械系,40120724,0,机械制造基础,4,吴丹,30,0,"2-4(全周),2-3(全周)",,,2016.0,否,实验信息,否,,
精仪系,40130292,0,测试电路与系统,2,罗川,20,0,"3-4(后八周),5-3(后八周)",,,2016.0,否,实验信息,否,,
精仪系,40130630,0,综合论文训练,15,谭峭峰,70,0,(全周),,,2015.0,否,,否,,
精仪系,40130653,0,测试与检测技术基础,3,王雪,90,0,1-2(全周),精仪…,,2016.0,是,实验信息,否,,
精仪系,40130703,0,精密仪器设计,3,李玉和,68,0,1-2(全周),,,2016.0,否,实验信息,否,,
精仪系,40130753,0,光电仪器设计,3,曾理江,20,0,3-2(全周),,混合式教学,2016.0,否,实验信息,否,,
精仪系,40131242,0,信息光学,2,曹良才,30,0,4-1(全周),,外文教材，中文为主进行授课(双语课),2016.0,否,,否,,
精仪系,40131282,0,光学测量与传感,2,吴冠豪,20,0,5-1(全周),先修…,实验课,2016.0,否,实验信息,否,,
精仪系,40131342,0,计算光学成像,2,张浩,30,0,1-1(全周),,外文教材，中文为主进行授课(双语课),2017.0,否,,否,,
能动系,40140600,0,综合论文训练,15,刘培,90,0,(全周),,,2015.0,否,,否,,
能动系,40140694,0,流体机械原理及设计,4,谭磊,30,0,"1-4(全周),4-1(全周)",,,2016.0,否,,否,,
能动系,40140704,0,动力机械及工程原理,4,李雪松,30,0,"1-4(全周),4-1(全周)",,,2016.0,是,实验信息,否,,
能动系,40140812,0,燃气轮机燃烧理论及装置,2,祁海鹰,30,0,"2-3(前八周),5-1(前八周)",,,2016.0,否,实验信息,否,,
能动系,40140842,0,燃料电池发电技术基础,2,韩敏芳,30,0,"1-1(前八周),3-3(前八周)",,,2016.0,否,,否,,
能动系,40140883,0,制冷技术原理,3,李俊明,30,0,2-2(全周),,,2016.0,否,,否,,
能动系,40140902,0,先进燃气轮机的理论和实验技术,2,蒋洪德,30,0,3-2(全周),,实验课,2016.0,是,实验信息,否,,
能动系,40140952,0,动力与推进装置热管理,2,李雪英,30,0,3-1(全周),,外文教材，中文为主进行授课(双语课),2016.0,是,实验信息,否,,
能动系,40140972,0,储能技术,2,张扬,30,0,1-3(全周),,,2016.0,否,,否,,
